review_id,steam_id,playtime_forever,review_text,voted_up,bug_detected,timestamp_created
47534308,76561198205514059,21,tem como jogar isso em coop de alguma manera?,True,False,1544834380
47534011,76561198359594791,437,"jogo incrivel, muito bonito e roda em pcs fracos.",True,False,1544832813
47313551,76561198841825601,170,jogo top só não sei botar no multiplayer local mas pra isso q existe youtube :3,True,False,1544037293
47245427,76561198871813026,44,muitooooooo boooooommmmmmmm,True,False,1543712205
47233404,76561198254483153,32,"-jogo extremamente mal otimizado -pixelart razoável -compatilidade horrível para o controle -trilha sonora boa, mas enjoativa",False,False,1543674318
47206604,76561198808012805,211,um bom jogo muito bem feito e dificil realmente bom mais um problema é que ele enjoa depois de um tempo mais se você gosta de games de pixel ele é perfeito para voce um jogo muito bem feito e a melhor parte ele é de graça entao se você nao gostar nao tem problema eu dou nota 7/10 pelo fato que pode enjoar depois de um tempo,True,False,1543575238
47198529,76561198808426419,120,muito legal,True,False,1543535616
47176532,76561198831806263,899,"jogo de meter bala nos bicho. bom demais, jogaí.",True,False,1543452045
47138821,76561198093702406,393,muito divertido,True,False,1543333943
47001748,76561198144577971,536,"jogo muito bom, é o melhor de tudo, gratuito",True,False,1543199532
46945844,76561198318322323,922,"muito divertido, da pra passar o tempo.",True,False,1543162109
46697188,76561198273215685,500,jogo foda parabens aos desenvolvedores continue assim,True,False,1543024490
46665484,76561198392015908,121,kakaka top por favor jana me liga de volta n aguento mais viver assim sei que tu tem meu numero ainda serio me liga princesa,True,False,1543006691
46490564,76561198078869282,242,"um ótimo jogo para matar o tempo, tu começa a jogar e não quer mais parar, a dificuldade é desafiante e te faz querer mais e mais, estou animado para a continualão desse jogo.",True,False,1542935895
46452298,76561198435882146,865,"jogo muito divertido e emocionante,eu recomendaria para muitos de meus amigos, somente nao gostei que a historia do jogo é muito curta, se fosse mais longa ia ser mais legal",True,False,1542920044
46276445,76561198197992051,651,veri gud dis gami,True,False,1542888898
46122597,76561198077408019,883,"é sério que eu ainda não tinha feito análise desse game?! :steamfacepalm: normalmente eu não curto shooters desse estilo, mas [i]relic hunters zero[/i] é fora do comum. é difícil. muito difícil. mas longe de ser frustrante. isso porque mesmo que você morra nas fases, você não perde os pontos que ganhou e por isso estará um pouco mais forte a cada vez. e vai assim até conseguir derrotar o chefão. tem vários tipos de armas, você escolhe a que mais te agradar e pronto: dá-lhe chumbo! também tem um modo infinito, para os jogadores mais hardcores. desse modo não falo muito porque não o joguei (estou longe de ser hardcore). mas a cereja do bolo mesmo é que é bem humorado. engraçado mesmo! inclusive, na escolha das línguas, tem a língua [i]hue[/i] que é num português completamente zoeira-never-ends! acho que todo esse ""bom-humor"" do jogo foi uma das coisas que evitou a frustração pelas inúmeras morte e me fez continuar jogando fissuradamente!",True,False,1542852793
46090994,76561198321342003,270,jogo perfeito jogo bem feito,True,False,1542845255
46000842,76561198337265936,279,jogo brabo me deu trofeuzin,True,False,1542831497
45924182,76561198014166902,970,"um dos melhores jogos gratuitos disponíveis no steam, rende boas horas de jogatina. [url=https://steamcommunity.com/sharedfiles/filedetails/?id=518347391]esse guia[/url] ensina a dropar cartas sem gastar absolutamente nada.",True,False,1542779294
45897907,76561198323538614,1124,muito top um dos meus jogos favoritos estou ancioso para lançar relic hunters legend,True,False,1542632549
45809239,76561198138334613,403,"otimo jogo para passar o tempo, muito divertido e não enjoa fácil :3 recomendo",True,False,1542197106
45740014,76561198439147592,93,muito bom :d,True,False,1541854093
45685211,76561198271170726,1945,recomendo bastante se gosta desse tipo de jogo.,True,False,1541602897
45642673,76561198215426863,302,bom,True,False,1541438502
45562793,76561198432148896,108,jogo top e gratis,True,False,1541081246
45456833,76561198856965885,412,pontos fortes 1-bonito estilo cartunesco(desenho) 2-gameplay longa 3-exige um pc fraco-gamer 4-exige pouca internet 5-muitos dezafios 6-viciante 7-legendas em português ------------------------------------------ pontos fracos 1-não e dublado ------------------------------------------ nota 09/10,True,False,1540605753
45345222,76561198360075521,837,otimo recomendo muito,True,False,1539984173
45316774,76561198273446964,176,extremamente divertido!,True,False,1539819450
45254425,76561198302405988,296,cade o 2 que esse jogo é mt bom s2,True,False,1539461393
45195171,76561198836763505,1929,"game muito bom recomendo ele tem uma vairedade razoável de armas e personagens, a ia é está entre medio e boa os graficos são pixelado, mas eles adicionam um certo charme ao game, e pelo preço nem preciso falar nada. nota final: 8.5",True,False,1539116846
45103084,76561198840524531,229,o jogo e muito bom recomendo,True,False,1538669716
44984963,76561198350496590,2496,muito bom e foda memo doido so to esperando o segundo,True,False,1538149709
44750057,76561198123082478,546,multplayer mode pleaaseeee,True,False,1537029922
44719537,76561198857440709,484,"relic hunters zero um jogo com graficos simples mais com um design simplesmente impressionante, é dificil ver jogos igual esse hoje em dia pois a maioria está focando em jogos com qualidade que surpreendam o jogador, jogos dessa forma podem ser agradavel quando se está com nada pra fazer ou precisa de um passatempo, relic hunters é um bom jogo e espero as proximas atualizações. nota: 8.5",True,False,1536880970
44691440,76561198445766468,749,s2,True,False,1536716181
44686025,76561198122114931,459,"mucho bon joguen, tiro 2d muito bom com historia, media o sistema de tiro dps q acustuma fica bom.",True,False,1536685988
44659746,76561198337101820,727,"um jogo muito sem noção e divertido, e é um dos meus favoritos. realmente eu recomendo que baixem",True,False,1536531569
44606980,76561198857704367,451,legal,True,False,1536277744
44592046,76561198092518862,104,muito bom o controle e a trilha sonora sem falar os graficos q sao otimos roda liso,True,False,1536195424
44576048,76561198269364274,207,"otimo jogo apoio a todos a baixar se não baixou ainda , eu acho que o jogo poderia ter um modo online coop seria divertido mas mesmo sem ter o modo online ja esta otimo o jogo",True,False,1536114206
44561178,76561198330586977,410,10/10,True,False,1536035750
44521462,76561198165640152,331,"shooter de visao de cima bem simples e legal tem uma campanha divertidinha porém bem pequena mas da pra re-jogar já q ele tem armas diferentes,relíquias e personagens para desbloquear,alias as reliquias armas e personagens sao bem legais tem bastante personagens cada um com seus stats e poderes e reliquias q ajudam dando poderes. o jogo pode ser jogado no single player ou multiplayer (apenas local e com controles)",True,False,1535858142
44466805,76561198224393288,18,"joguei pouco, mas é um jogo muito legal e os graficos são bonitos",True,False,1535640348
44394005,76561198306005261,111,°3° baum!,True,False,1535308491
44389019,76561198846172766,430,pontos fortes 1 roda em pcs ultra fracos-fortes 2 graficos bonitos de se ver 3 da cartinhas 4 da para jogar duas pessoas no mesmo pc 5 possui modo hitoria ---------------------------------------------- pontos fracos 1 pouco tempo de modo historia 2 nessessario 15 cartas para fazer uma insingnia ---------------------------------------------- nota 9/10 ---------------------------------------------- caso você queira saber saber quanto tempo leva para teminar o modo historia esse site vai te ajuda>>https://howlongtobeat.com/,True,False,1535291584
44379165,76561198261446435,789,nota 10/10 -é brasileiro -trilha sonora incerivel -tem acesso a workshop,True,False,1535243618
44358890,76561198311212030,91,um bom jogo de passatempo,True,False,1535151167
44356846,76561198313962862,2069,melhor jogo top down shooter 2d master top que ja joguei,True,False,1535141801
44354698,76561198400731686,130,goty,True,False,1535133098
44342113,76561198387283951,84,eu goxtei e legal graficos 2d similar a hot line miami (recomendo),True,False,1535075867
44340386,76561198284307971,357,bom ue vou falar o que,True,False,1535065823
44284302,76561198434111602,113,"é um jogo bom para passar o tempo, e tem pixel arts bem feitas e simples até parecido com hyper light drifter em jogabilidade conclusão: é um bom jogo",True,False,1534812330
44257813,76561198185358534,41,jogo muito bom. otima jogabilidade é uma boa escolha para passar o tempo. super recomendo!!,True,False,1534700305
44244558,76561198225056084,43,estou louco pro proximo jogo,True,False,1534656391
44122843,76561198308628242,457,um jogo divertido com uma proposta bem diferente contém muitas armas e inimigos para se preocupar 8/10,True,False,1534177169
43972496,76561198128228399,923,"peguei free, e ainda droprou umas cartinhas. ja ta de bom tamanho. jogos free ---> https://discord.gg/xd2yqmg cola la pra ta sempre por dentros das keysde jogos e dlc free. :)",True,False,1533592731
43938078,76561198181574241,15,muito divertido!,True,False,1533432755
43932436,76561198110048311,889,jogo incrivel e muito bom para passar o tempo!,True,False,1533405812
43881615,76561198305680236,142,"muito bom recomendo bastante, ainda mas se quiser jogar com um amigo!",True,False,1533163990
43781395,76561198383496215,852,"um jogo indie muito bom, recomendo ( se e que a minha recomendação vale de algo )",True,False,1532712153
43768215,76561198328612430,29,.,True,False,1532654736
43762551,76561198423201057,84,nice,True,False,1532629211
43728437,76561198199202429,674,"um game mt divertido,que com certeza vc vai vicia .",True,False,1532489072
43671972,76561198302203875,590,otimo!! requer u mpc bonsinho pq o meu é meio ruim e trava as vezes mas fora isso é um jogo fera dms!!,True,False,1532226431
43611600,76561198123048009,195,muito bom o jogo graficos otimos esses pixeis ficaram perfeitos com o jogo jogabilidade tudo e otimo,True,False,1531945625
43575032,76561198139917840,447,bom,True,False,1531785045
43568257,76561198823323669,401,legal,True,False,1531758994
43567545,76561198366655904,183,é um jogo muito bom recomendo.,True,False,1531756441
43550836,76561198404973343,132,muito bom!jogabilidade otima e graficos muito bonitos. recomendo!.,True,False,1531679716
43545409,76561198392827475,322,bom,True,False,1531660006
43539971,76561198809933189,351,ocitumu jooj recumentro,True,False,1531637616
43494003,76561198231605396,391,"analise do ferretto: muito bom jogo, sua jogabilidade é acima de minhas espectativas iniciais, assim como todo o enredo do jogo. os inimigos são bem progamados, tornando a jogatina trabalhosa muitas vezes, mas depois que pega a manhã fica mais fácil. grato",True,False,1531442888
43403225,76561198422174169,174,otimo,True,False,1531064258
43356344,76561198798953381,55,extremamente bom!,True,False,1530897910
43339532,76561198307514146,707,"meo deos muito bom esse jogo pqp calma, deixa eu explicar gameplay boa pra carai, sinceramente eu amo ela, quando eu morro eu coloco a culpa em mim porque nao da pra culpar a gameplay graficos bons, pixelados mas em questao de arte do jogo poderia ficar melhor. trilha sonora nostalgica, sao freneticas o que combina com o nivel. nao chega no nivel de undertale e hotline miami mas é muito bom os segredos desse jogo nao sao muitos, mas vale a pena explorar. recomendo 9/10 atualmente vai lançar relic hunters legend e eu to muito ancioso pra jogar",True,False,1530840791
43324266,76561198408422177,78,"o jogo em si é muito bom, mas tem um problemas com os controles genéricos não funciona queria jogar com o meu irmão e so tenho um controle genérico, qualquer ajuda para resolver comente aqui!. ( talvez esteja com 6 mins, mas jogei em outra conta umas 6 horas de jogo!.)",True,False,1530797258
43255965,76561198262743069,282,.,True,False,1530571518
43200632,76561198410853593,174,é um otimo jogo :),True,False,1530401508
43016234,76561198169543648,2361,passos para alcançar a felicidade jogando esse jogo: 1- inicie o jogo 2- vá para configurações e mude a lingugem do jogo para hue 3- jogue o jogo obrigado a todos,True,False,1529873230
42975953,76561198209330961,83,jogo indie muito bom recomendo um dos melhores que ja joguei.,True,False,1529774779
42945774,76561198355494919,445,otimo jogo! execelente!,True,False,1529706831
42885279,76561198443575395,78,gostei apesar de nao ter jogado muito,True,False,1529529353
42871666,76561198145263581,867,game dlc,True,False,1529489337
42851929,76561198798830021,188,"um dos melhores jogos que eu já joguei na vida. muito bem prpgramado, nostálgico, divertido, simples, objetivo. uma obra prima!",True,False,1529447093
42849884,76561198373542556,611,bom eu acho que deveria ter compatibilidade com todos os controles até mesmo os genéricos,True,False,1529440438
42770636,76561198211673773,911,legal e difícil. recomendo,True,False,1529175970
42744916,76561198374206765,761,"bem, nem sei por onde começar, simplesmente um ótimo jogo. desde gameplay até segredos, adorei o jogo, é o meu favorito, vale a penar zerar 100%, entrar na spooky, ter todos os personagens e etc... nota 11/10, um jogo lindo, só espero a continuação relic hunters legends. super aprovo!!!! já zerei dentro do jogo, só falta conquistas!!!",True,False,1529077721
42582553,76561198419928341,457,é legal quando vc consegue pegar os tesouros e juntas ai forma umas pedras q da poderes e etc ai fica muito mais facil 6.8/10,True,False,1528479965
42515568,76561198259896230,418,muito bom pra passar o tento e desestressar,True,False,1528226380
42513465,76561198319882769,45,boooooooooooooooooooooooooooooooooooooooom,True,False,1528219636
42434252,76561198253565805,19,"só faltava ser online, muito bom.",True,False,1527892258
42370758,76561198135046685,244,"muito bom e divertido. da pra passar o tempo, apesar que esse game acaba super rápido.",True,False,1527630724
42325750,76561198374906292,344,.,True,False,1527467895
42315121,76561198445676978,503,"jogo muito bom! jogabilidade simples, porém, intuitiva.",True,False,1527438495
42265606,76561198061351734,641,top,True,False,1527304949
42258502,76561198118995667,39,noice,True,False,1527282652
42240272,76561198067109177,374,topper,True,False,1527246697
42230017,76561198313846986,85,great game,True,False,1527218075
42203208,76561198011996937,206,joguem!!!! so digo isso!!!,True,False,1527127062
42201480,76561198175230253,109,"jogo brasileiro e leve com uma jogabilidade diferente do meu comum. no geral o jogo é bem completo sempre com inimigos, armas e mapas diferentes",True,False,1527116335
42146174,76561198217839169,766,indie muito maneiro porem curto com apenas 1 boss mas com possibilidade de jogo infinito,True,False,1526839996
42123771,76561198175960474,724,bom xd,True,False,1526748277
42102567,76561198416897007,86,não ia instalar este jogo mas vi q tem a linguagem hue ai ñ deu tive q instalar.,True,False,1526660897
42101940,76561198254053947,35,"bem feito, detalhado, mecanica bem dahora jogabilidade maneira , cheio de ação e com coop online pqp !!!",True,False,1526658777
42057760,76561198216771803,416,otimo jogo bom para mata o tempo mesmo que ele seja curto você vai querer ficar jogando,True,False,1526421534
42055712,76561198362286233,449,relic hunters zero é divertido é bom pra karai,True,False,1526411602
42034613,76561198393685687,1495,nice,True,False,1526303773
41996709,76561198418214634,88,hmmmm legalall,True,False,1526128182
41993132,76561198406466994,36,jogo muito bom,True,False,1526113157
41972479,76561198201592310,14,ey,True,False,1526007706
41969567,76561198128528709,669,muito bom,True,False,1525988981
41880062,76561197980164063,264,“jogo 10/10 vale cada centavo. gráficos ✓ jogabilidade ✓ diversão ✓ física ✓ multiplayer ✓”,True,False,1525581414
41854242,76561198128619967,417,jogo incrivel e pra melhorar é pra brasileiro,True,False,1525467119
41742382,76561198344409853,21,insanamente foda,True,False,1524947246
41728825,76561198372011994,215,jogo otimo e ainda e free to play você não se cansa dele rapido por causa da sua comunidade que estão criando novas coisas a cada dia (recomendo muito),True,False,1524893236
41686403,76561198279570229,492,"apesar de ser um jogo ""curto"", com apenas um boss, me diverti muito, a mecanicar de que mesmo q vc morra rapido vc ficara mais forte para porxima rodada, ganhando q reliquia ou comprando uma arma, etc, me agradou, acho q para um jogo gratuito ele e mt bom, para quem gostou do jogo uma forte recomendaçao e enter the gundion, sendo um jogo mais bonito e completo, minha nota para esse jogo e 7/10, o jogo e mediano, curto, porem agradavel e pode tirar algumas horas do seu dia.",True,False,1524681108
41630317,76561198244712642,786,ótimo pena que é um jogo meio curto...,True,False,1524421451
41578754,76561198359784026,153,prefiro relic hunters zero do q esse jogo lx,False,False,1524180339
41563426,76561198250016462,141,porra se nao fosse bom seria ruim,True,False,1524099220
41558246,76561197973518759,358,uma bosta,False,False,1524071425
41545029,76561198275694021,829,muito bom,True,False,1523996458
41533502,76561198145617522,50,oi,True,False,1523939431
41514203,76561198136651437,146,"extremamente chato, feio, soundtrack sem graça e desinteressante, eu realmente não consegui ver graça e me divertir. nota final: 4/10",False,False,1523838529
41470457,76561198388672175,536,"top literalmente, primeiramente por que o jogo não tem nada de pay to win, mobilidade super legal e facil, algumas armas op d+, matando em até 1 hit, se vc escolher a lingua hue, o jogo melhora pakas, pq o ace começa a falar zoado e super engraçado, mas não só ele, outros personagem e os diálogos também ficam assim, você só tem que ralar muito para finalizar o jogo (mesmo ele tendo só 4 fases e muito difícil e da muita raiva quando morre).",True,False,1523662132
41290419,76561198173877403,648,uwhfiçl,True,False,1522894126
41234153,76561198245998484,77,"jogo incrivel, infelizmente a maioria do tempo em que eu joguei eu estava sem internet e não contou quando tempo de jogo tenho mas chega lá para umas 7 horas. muito engraçado a legenda hue kkkkkkkk, n sabia que o jogo era do brasil até perceber isso.to só esperando o legend chegar pra poder jogar com os amigos",True,False,1522694663
41197936,76561198311048028,327,"gostei do game, me tirou algumas horinhas.",True,False,1522566562
41183517,76561198819686359,45,bom jogo para público infantil ou para quem quer conhecer a dinâmica de construção.,True,False,1522513929
41159938,76561198398632815,122,e uma merda nao e bom e nao recomendo,False,False,1522434512
41155672,76561198422104097,110,"o jogo é bom, é um shooter roguelike parecido com enter the gungeon, tem gráficos simples, mas porém bonitos, tem problemas como esse negócio de encontrar tesouros, o jogo não explica direito isso e também é um pouco estranho. mas em geral o jogo é bom. e o próximo jogo relic hunters legends, deve ser um jogasso! adorei esse tabalho dos br!",True,False,1522423211
41133229,76561198311317658,467,"um joguinho grátis bem bacana, recomendo!",True,False,1522340365
41074525,76561198398401716,318,divertidasso,True,False,1522116490
41074018,76561198210239091,391,"o jogo e bom e taus mas quando eu to jogando pelo controlo buga , pq simplismente se eu for pra direita o meu personagem ataca e e imposivel de jogar desse jeito mas o jogo e bom , so acho q deveria adiciona como edita as configuraçoes do controle",True,True,1522113888
41071613,76561198341270118,65,muito bom jogo indie,True,False,1522100862
41046442,76561198278203838,10,jogo bom pra quem tem pc fraco,True,False,1521995314
40925463,76561198113470902,82,"meus parabéns para os criadores, e obrigado às pessoas que apoiram este jogo a se tornar realidade. o jogo ainda tem muito a crescer, mais atualmente ele está muito bom de se jogar, superou minhas expectativas.",True,False,1521486833
40858758,76561198305080968,157,top,True,False,1521238511
40795808,76561198118480738,271,jogabilidade excelente!!!!,True,False,1520973928
40775178,76561198102927140,182,ótimo jogo grátis!! garante horas de entretenimento...,True,False,1520894852
40719167,76561198303441461,271,"jogo íncrível, pixel arts muito bem desenhadas e o jogo roda em pcs fracos, fale muito apena baixar",True,False,1520705579
40542215,76561198334066179,455,"otimo jogo, jogabilidade otima e o grafico tambem",True,False,1520102594
40538795,76561198282257754,472,"caham... relic hunter zero é um jogo shooter com uma história simples mas legal :3 além disso é um jogo br (ele tem até tradução para a língua hue br '-'), eu não sei fazer análises legais ent apenas jogue o jogo .-. .",True,False,1520093988
40475232,76561198434424810,406,jogo com graficos legais e jogabilidade otima,True,False,1519866074
40474248,76561198434568926,1399,"o jogo é bom,mas os tiros atravessam os inimigos,fazendo vc perder escudo ou ate vida edição depois do update: meu deus esse jogo tá incrivel, melhoraram ele bastante, nem parece o mesmo jogo que era antes, melhoraram as hitboxes, otimizaram demais as fases, não tendo mais fases que iam de 6 fps a 15 fps no maximo, a unica reclamação que tenho é que o infinito fica impossivel depois do primeiro loop, tirando isso, o jogo é lindo, cheiroso e balanceado.",True,True,1519861963
40443135,76561198448760055,104,jogo muuuito bom! extremamente recomendado!,True,False,1519753934
40441747,76561198352984337,101,otimo para quem tem pc fraco,True,False,1519749939
40424868,76561198185981361,2308,"não sei oque escrever aqui, mas o jogo é bom",True,False,1519681751
40309888,76561198206927821,225,um dos jogos melhores jogos que joguei e tenho certeza que virei fã da empresa! estou esperando o relic hunter legend!,True,False,1519328337
40284547,76561198278079546,443,pika,True,False,1519243967
40221107,76561198342997215,25,bom.,True,False,1519040760
40102445,76561198340343779,951,game irado recomandado a pessoas que curtem roge like,True,False,1518709503
40049299,76561198076736057,1024,"jogo muito bom, os graficos são bonitos apesar de serem leves, esse e o estilo dele. mais e um jogo que voce se diverte muito e acaba perdendo várias horas tentando zerar. uma coisa que devia adicionar e a configuração dos botoes no controle, os mesmo ja vem predefinidos e as funções vem faltando. mais é um joguinho muito divertido eu recomendo",True,False,1518540236
40038067,76561198033811592,550,"legal pra #@~€¿? véi esse joguinho vicia mais que o crack hahaha"" to com a mão doendo de tanto jogar e passar raiva com esses inimigos op lol nao consigo passar do boss aaaff mais um dia consigo. edit: conseguir!!! 17/02 08:35 amém passei o chef do modo aventura haha""",True,False,1518498632
40032663,76561198364048411,379,vcs deviam botar a opção de game multplayer via internet,True,False,1518471310
40010572,76561198262214932,105,"top,mas repetitivo",True,False,1518380033
39960814,76561198189506311,267,muito bom e divertido para passar o tempo,True,False,1518206607
39945380,76561198309149695,80,"o jogo tem aquele grafico fliperama nao tem historia nem uma o negocio é entrar e matar kk, basicamente é isso os niveis ficam mais ddificeis mas nada demais, mas eu recomendo porque é um pouco viciante um passa tempo legal a´te, e é de graça entao instala ai que tem coop tmb",True,False,1518149965
39845896,76561198180514250,4124,perfeito isso é melhor que doki doki literature club..... quer dizer... um pouco menos traumatizante....,True,False,1517759086
39841340,76561198408874275,4944,"jogo fica meio repetitivo as vezes, porém é um ótimo passatempo, e muito bem feito. parabéns a rogue snail, eu aprovo 👌",True,False,1517747017
39822664,76561198797635450,26,sai zica,True,False,1517682806
39776148,76561198353804676,316,jogo fooooodasaaaaaaaaaaaerrjhgdhbuoetghdfjoeruh,True,False,1517517415
39732259,76561198357496769,784,só falto história,True,False,1517336817
39688552,76561198179402510,478,"relic hunters zero, é um jogo de ação em terceira pessoa, com visão de cima, uma jogabilidade fácil e uma história básica mas ainda sim tem suas particularidades. recomendo o jogo pois é de graça e vale a pena jogar. não recomendo para quem quer algum jogo cheio de profundidade e jogabilidade inovadora. (para detalhes, leia abaixo) enredo: resgatar as relíquias e impedir o cara mau (comandante ducan). a história é bem simples mesmo. há também um pouco de humor na interação entre os personagens. gráficos: o jogo tem gráficos pixelados com uma mistura de gráficos cartunizados, tem sprites simples porém bem desenhados. jogabilidade: existem três modos de jogo: -modo aventura (que é a campanha) -modo infinito (desbloqueado após zerar o jogo) -modo tempestade (não testei mas creio que seja tipo left 4 dead ou o modo zombies do call of duty, onde há várias hordas de inimigos). -o jogo também possui co-op. -o jogo possui um total de 4 fases com 3 áreas diferentes. as áreas só são completadas quando todos os inimigos são eliminados.todas as áreas do jogo possuem item aleatórios e você também pode iniciar em locais diferentes. -no jogo existem duas barras de vida, sendo uma de escudo e a outra de hp, o escudo se regenera e pode ser melhorado durante a fase porém o hp não se regenera e não pode ser melhorado. -movimentos: podemos andar, correr, mirar, atirar, atacar corpo-a-corpo e dar dash (usado para desviar dos tiros). -antes de iniciar as fases (campanha), você inicia na sua nave, spaceheart (a warp zone), lá você pode equipar as armas, munições e as relíquias que você vai usar (você as desbloqueia comprando-as após o final de cada fase). -como o nome do jogo diz você está a caça relíquias, após eliminar todos os inimigos da área você pode encontrar uma parte da relíquia, ao encontrar todas as partes da relíquia e você poderá equipá-la na warp zone. (não é possível equipar a relíquia durante a fase). algumas partes de certas relíquias podem ser compradas (assim como as armas). -o jogo tem 6 personagem jogáveis. cada personagem tem suas características, por exemplo tem aquele que dá mais dano com ataques corpo-a-corpo porém menos com as armas. você inicia com apenas 2 e desbloqueia os demais fazendo ações específicas, por exemplo, zerar o jogo sem usar atalhos. -os inimigos do jogo são bem simples de combater, mas não são tão burros (pelo ou menos nas fases finais). há algumas pequenas variações em relação a vida e o dano que eles causam. obs: os inimigos regeneram a vida (e escudo). -existe uma grande variedade de armas (pistolas, submetralhadoras, espingradas, metralhadoras, rifle de precisão, entre outros). também tem granadas. cada tipo de arma usa um tipo de munição. existem 3 tipos: leve, média e pesada -o tempo de jogo é em média de 5 horas se busca o 100% pode estender em 2 ou 3 horas dificuldade: o jogo tem uma dificuldade moderada, as fases finais podem ser bem difíceis pela grande quantidade de inimigos mas as relíquias ajudam a facilitar. ambientação: a ambientação é bem simples, deveria ser mais detalhada ou ter mais cores pelo ou menos, mas não tem do que reclamar. trilha sonora: apesar de ser simples ela se encaixa com as fases e dá o clima. preço: it's free!!! (é de graça!!!) extras/ curiosidades: -o jogo possui workshop -esse jogo é open-source -esse jogo é brasileiro -você pode alterar, nas opções, para o idioma ""hue br"" (eu não quis dizer pt-br e sim hue br)",True,False,1517162507
39683441,76561198111043135,350,"é um jogo bem legal porem poderia ter mais coisas para fazer e desbloquear, talvez um modo historia ou mais conteudo por causa que fica bem repetitivo depois que você termina. o mercado é bom mas poderia ter mais coisa alem de armas, coisas como mapas e criaturas. os controles não são tão ruins mas é um pouco lento em alguns aspectos, na minha opinião poderia ser um pouco mais rápido o jogo em si. tem um problema se você mudar as configurações de video as vezes a tela fica travada. poderia ser adicionado missões diarias e mais bosse, upgrades parecidos com binding of isaac mas é um jogo bem legal, recomendo.",True,False,1517149639
39660316,76561198316947834,107,top,True,False,1517074316
39585778,76561198384882269,550,"o jogo é bom o grafico não é muito bom,mas,mesmo assim o jogo é bonito",True,False,1516814732
39535054,76561198077153381,523,aquele jogo br hue que vc respeita!,True,False,1516629066
39499352,76561198025496446,298,"https://www.youtube.com/watch?v=53jxvo__0ju (todo conteúdo desse texto pode ser visto no vídeo acima) você provavelmente deve conhecer vários jogos ditos como de graça por ai. muitos deles não vão ser exatamente gratuitos, pois vão tentar te arrancar alguma grana com micro-transações, o que não tem nada de errado, porém não deixa de ser admirável que existam realmente jogos completos, complexos, de graça e ainda tem código aberto para a comunidade de jogadores possa mexer no game a vontade e fazer suas próprias modificações. o jogo brasileiro relic hunters zero é um desses games o qual é difícil acreditar que você não precisa pagar por ele, embora dê para ver claramente as limitações as quais a equipe trabalhou. apesar de ser um jogo de tiro 2d com visão de cima, focado na cooperação entre os jogadores, infelizmente não tem como jogar online e o número de fases no jogo sem nenhuma modificação é um pouco pequeno, sendo que em cerca de meia hora você pode finalizá-lo, porém dificilmente você vai conseguir fazer isso de primeira, pois tudo estará bloqueado ainda, como o acesso a armas melhores logo no começo e o portal para as últimas fases. por isso o jogador terá que jogar um pouco para desbloquear algumas melhorias, como poder começar o jogo com uma arma forte, o que para alguns pode parecer um pouco massante e até uma forma meio ultrapassada de alongar o jogo, mas na prática vários incentivos para continuar, como um monte de mini recompensas, como as coletas de relíquias no final de algumas fases, itens os quais melhoram alguns atributos dos personagens, me mantiveram empolgado em rejogar o game para conseguir um resultado melhor ou algumas vantagens para que a próxima partida seja mais fácil. o senso de progressão, mesmo com a derrota, acaba sendo viciante, porém se a jogabilidade não fosse funcional, estaria tudo perdido e felizmente ela funciona muito bem, tanto no mouse e teclado, como até mesmo no controle, o que me surpreendeu, pois imaginava que teria dificuldade em mirar usando as direcionais analógicas, justamente por ser um jogo o qual exige alguma precisão, porém tudo respondeu muito bem. se você não se habituar com a mira, ainda existe uma personagem que luta corpo a corpo com os inimigos, isto é, existem opções para várias gostos, embora a maioria dos personagens terão de ser desbloqueados. mesmo sendo bastante funcional a jogabilidade, ainda existem alguns coisas as quais acho que poderiam melhorar, como o tempo de carregamento das armas, que muitas vezes acho muito longo e a inteligência artificial dos inimigos, que não é ruim, mas também não se destaca, sendo previsível, porém devido a quantidade dos inimigos ser bastante alta, não tira o desafio do game. apesar de graficamente simples, acho que a arte do jogo é única e charmosa, embora os cenários sejam todos meio parecidos visualmente e mudem muito pouco em relação a posicionamento de objetos. no modo infinito, o qual você joga até morrer, as coisas mudam um pouco, reservando algumas surpresas e muitos podem dizer que é ali que o jogo realmente começa, pois você vai ter que manejar os seus recursos para continuar cada vez mais longe, como comprando vida ou diminuindo dificuldades aleatórias que aparecem, sendo que se você morrer, começa tudo desde o começo. em um jogo tão bom assim, faz falta um cooperativo online para jogar com os amigos, além de mais fases. para suprir essa necessidade, a equipe de desenvolvimento do game está focando na continuação do jogo, que é um dos projetos brasileiros mais ambiciosos que já ouvi falar. o relic hunter legend vai ser free to play, porém dessa vez sem código aberto e com microtransações. pelos vídeos de divulgação do jogo, a proposta é ser tipo um destiny 2d, com muitos itens a serem equipados nos personagens. visualmente o jogo está mais bonito e com mais recursos, como a possibilidade de levantar o amigo quando a vida dele esgota, no lugar dele simplesmente morrer quando acaba a vida. a equipe está investindo pesado, com direto até episódio animado com os personagens da jogo, não devendo nada a qualquer desenho animado atual. relic hunters zero vale a pena. é um jogo bastante divertido para jogar com os amigos no sofá e me deixou bastante animado para o que vem por ai com a sua continuação, a qual espero que chegue logo.",True,False,1516502504
39499190,76561198109405630,252,"gostei bastante do jogo, você precisara refazer varias vezes as passes para conseguir itens cada vez melhores. ótimo jogo para passar o tempo :p",True,False,1516501804
